time,comp0,comp1
0.0879,0.0879901827336,0.0291990635647
0.088,0.0880255058024,0.0292343774238
0.0881,0.0880607406746,0.0292696031086
0.0882,0.0880958875705,0.0293047408391
0.0883,0.0881309467096,0.0293397908349
0.0884,0.0881659183112,0.0293747533152
0.0885,0.0882008025938,0.0294096284985
0.0886,0.0882355997755,0.0294444166027
0.0887,0.0882703100737,0.0294791178452
0.0888,0.0883049337054,0.029513732443
0.0889,0.088339470887,0.0295482606124
0.089,0.0883739218344,0.0295827025691
0.0891,0.0884082867629,0.0296170585285
0.0892,0.0884425658874,0.0296513287052
0.0893,0.088476759422,0.0296855133135
0.0894,0.0885108675805,0.029719612567
0.0895,0.088544890576,0.0297536266788
0.0896,0.0885788286213,0.0297875558615
0.0897,0.0886126819285,0.0298214003273
0.0898,0.0886464507091,0.0298551602875
0.0899,0.0886801351743,0.0298888359532
0.09,0.0887137355345,0.0299224275349
0.0901,0.0887472519997,0.0299559352425
0.0902,0.0887806847796,0.0299893592854
0.0903,0.0888140340829,0.0300226998726
0.0904,0.0888473001182,0.0300559572124
0.0905,0.0888804830935,0.0300891315127
0.0906,0.088913583216,0.0301222229808
0.0907,0.0889466006927,0.0301552318236
0.0908,0.08897953573,0.0301881582473
0.0909,0.0890123885336,0.0302210024578
0.091,0.089045159309,0.0302537646603
0.0911,0.089077848261,0.0302864450595
0.0912,0.0891104555939,0.0303190438598
0.0913,0.0891429815115,0.0303515612649
0.0914,0.0891754262171,0.0303839974779
0.0915,0.0892077899134,0.0304163527017
0.0916,0.0892400728029,0.0304486271385
0.0917,0.0892722750871,0.0304808209899
0.0918,0.0893043969675,0.0305129344573
0.0919,0.0893364386448,0.0305449677412
0.092,0.0893684003192,0.0305769210419
0.0921,0.0894002821905,0.0306087945591
0.0922,0.0894320844581,0.030640588492
0.0923,0.0894638073206,0.0306723030394
0.0924,0.0894954509763,0.0307039383994
0.0925,0.0895270156231,0.0307354947698
0.0926,0.0895585014582,0.0307669723478
0.0927,0.0895899086784,0.0307983713301
0.0928,0.08962123748,0.030829691913
0.0929,0.0896524880588,0.0308609342922
0.093,0.0896836606101,0.030892098663
0.0931,0.0897147553289,0.0309231852202
0.0932,0.0897457724094,0.030954194158
0.0933,0.0897767120454,0.0309851256703
0.0934,0.0898075744305,0.0310159799504
0.0935,0.0898383597574,0.0310467571911
0.0936,0.0898690682186,0.0310774575848
0.0937,0.089899700006,0.0311080813234
0.0938,0.0899302553111,0.0311386285983
0.0939,0.0899607343248,0.0311690996003
0.094,0.0899911372377,0.0311994945199
0.0941,0.0900214642398,0.0312298135472
0.0942,0.0900517155206,0.0312600568715
0.0943,0.0900818912692,0.031290224682
0.0944,0.0901119916742,0.0313203171671
0.0945,0.0901420169238,0.0313503345149
0.0946,0.0901719672056,0.0313802769131
0.0947,0.0902018427067,0.0314101445488
0.0948,0.090231643614,0.0314399376086
0.0949,0.0902613701137,0.0314696562788
0.095,0.0902910223916,0.0314993007452
0.0951,0.090320600633,0.0315288711929
0.0952,0.0903501050228,0.0315583678068
0.0953,0.0903795357453,0.0315877907712
0.0954,0.0904088929846,0.0316171402701
0.0955,0.0904381769242,0.0316464164869
0.0956,0.090467387747,0.0316756196046
0.0957,0.0904965256356,0.0317047498056
0.0958,0.0905255907722,0.0317338072721
0.0959,0.0905545833384,0.0317627921856
0.096,0.0905835035154,0.0317917047274
0.0961,0.090612351484,0.031820545078
0.0962,0.0906411274244,0.0318493134178
0.0963,0.0906698315166,0.0318780099266
0.0964,0.0906984639399,0.0319066347837
0.0965,0.0907270248734,0.0319351881681
0.0966,0.0907555144954,0.0319636702581
0.0967,0.0907839329841,0.0319920812318
0.0968,0.090812280517,0.0320204212668
0.0969,0.0908405572714,0.0320486905402
0.097,0.0908687634241,0.0320768892286
0.0971,0.0908968991512,0.0321050175084
0.0972,0.0909249646286,0.0321330755553
0.0973,0.0909529600318,0.0321610635446
0.0974,0.0909808855357,0.0321889816514
0.0975,0.0910087413149,0.0322168300501
0.0976,0.0910365275435,0.0322446089147
0.0977,0.091064244395,0.0322723184189
0.0978,0.0910918920429,0.0322999587358
0.0979,0.0911194706598,0.0323275300383
0.098,0.0911469804181,0.0323550324985
0.0981,0.0911744214898,0.0323824662885
0.0982,0.0912017940464,0.0324098315797
0.0983,0.091229098259,0.032437128543
0.0984,0.0912563342981,0.0324643573492
0.0985,0.0912835023341,0.0324915181684
0.0986,0.0913106025368,0.0325186111703
0.0987,0.0913376350755,0.0325456365243
0.0988,0.0913646001191,0.0325725943993
0.0989,0.0913914978363,0.0325994849638
0.099,0.0914183283951,0.0326263083858
0.0991,0.0914450919632,0.032653064833
0.0992,0.091471788708,0.0326797544726
0.0993,0.0914984187961,0.0327063774714
0.0994,0.0915249823942,0.0327329339959
0.0995,0.0915514796681,0.032759424212
0.0996,0.0915779107836,0.0327858482852
0.0997,0.0916042759058,0.0328122063808
0.0998,0.0916305751995,0.0328384986634
0.0999,0.0916568088291,0.0328647252974
0.1,0.0916829769585,0.0328908864466
0.1001,0.0917090797513,0.0329169822747
0.1002,0.0917351173707,0.0329430129447
0.1003,0.0917610899793,0.0329689786193
0.1004,0.0917869977395,0.0329948794607
0.1005,0.0918128408132,0.033020715631
0.1006,0.0918386193619,0.0330464872914
0.1007,0.0918643335468,0.0330721946032
0.1008,0.0918899835286,0.0330978377269
0.1009,0.0919155694676,0.0331234168229
0.101,0.0919410915237,0.0331489320511
0.1011,0.0919665498564,0.0331743835708
0.1012,0.0919919446248,0.0331997715411
0.1013,0.0920172759876,0.0332250961208
0.1014,0.0920425441032,0.0332503574682
0.1015,0.0920677491295,0.033275555741
0.1016,0.092092891224,0.0333006910968
0.1017,0.0921179705439,0.0333257636927
0.1018,0.0921429872459,0.0333507736854
0.1019,0.0921679414864,0.0333757212312
0.102,0.0921928334213,0.033400606486
0.1021,0.0922176632061,0.0334254296054
0.1022,0.0922424309962,0.0334501907444
0.1023,0.0922671369462,0.033474890058
0.1024,0.0922917812107,0.0334995277003
0.1025,0.0923163639435,0.0335241038255
0.1026,0.0923408852984,0.0335486185871
0.1027,0.0923653454287,0.0335730721383
0.1028,0.0923897444871,0.033597464632
0.1029,0.0924140826262,0.0336217962206
0.103,0.0924383599982,0.0336460670562
0.1031,0.0924625767546,0.0336702772905
0.1032,0.092486733047,0.0336944270748
0.1033,0.0925108290262,0.03371851656
0.1034,0.0925348648429,0.0337425458967
0.1035,0.0925588406472,0.0337665152351
0.1036,0.0925827565891,0.033790424725
0.1037,0.092606612818,0.0338142745158
0.1038,0.092630409483,0.0338380647566
0.1039,0.0926541467329,0.0338617955961
0.104,0.0926778247159,0.0338854671825
0.1041,0.0927014435802,0.0339090796639
0.1042,0.0927250034732,0.0339326331878
0.1043,0.0927485045422,0.0339561279015
0.1044,0.0927719469342,0.0339795639517
0.1045,0.0927953307956,0.0340029414849
0.1046,0.0928186562726,0.0340262606473
0.1047,0.092841923511,0.0340495215846
0.1048,0.0928651326562,0.0340727244422
0.1049,0.0928882838532,0.0340958693651
0.105,0.0929113772467,0.0341189564979
0.1051,0.0929344129811,0.034141985985
0.1052,0.0929573912003,0.0341649579703
0.1053,0.092980312048,0.0341878725973
0.1054,0.0930031756674,0.0342107300093
0.1055,0.0930259822014,0.0342335303491
0.1056,0.0930487317925,0.0342562737593
0.1057,0.0930714245829,0.0342789603819
0.1058,0.0930940607145,0.0343015903588
0.1059,0.0931166403287,0.0343241638314
0.106,0.0931391635667,0.0343466809409
0.1061,0.0931616305692,0.0343691418278
0.1062,0.0931840414765,0.0343915466327
0.1063,0.0932063964289,0.0344138954955
0.1064,0.093228695566,0.0344361885559
0.1065,0.0932509390272,0.0344584259532
0.1066,0.0932731269514,0.0344806078265
0.1067,0.0932952594775,0.0345027343144
0.1068,0.0933173367436,0.0345248055551
0.1069,0.0933393588878,0.0345468216866
0.107,0.0933613260477,0.0345687828465
0.1071,0.0933832383606,0.0345906891721
0.1072,0.0934050959634,0.0346125408003
0.1073,0.0934268989928,0.0346343378676
0.1074,0.093448647585,0.0346560805104
0.1075,0.093470341876,0.0346777688643
0.1076,0.0934919820013,0.0346994030652
0.1077,0.0935135680962,0.034720983248
0.1078,0.0935351002956,0.0347425095478
0.1079,0.0935565787341,0.034763982099
0.108,0.0935780035458,0.0347854010359
0.1081,0.0935993748648,0.0348067664923
0.1082,0.0936206928245,0.0348280786018
0.1083,0.0936419575582,0.0348493374976
0.1084,0.0936631691989,0.0348705433125
0.1085,0.093684327879,0.034891696179
0.1086,0.0937054337308,0.0349127962294
0.1087,0.0937264868863,0.0349338435956
0.1088,0.093747487477,0.0349548384091
0.1089,0.0937684356341,0.0349757808011
0.109,0.0937893314886,0.0349966709025
0.1091,0.0938101751711,0.0350175088438
0.1092,0.0938309668118,0.0350382947554
0.1093,0.0938517065407,0.0350590287671
0.1094,0.0938723944873,0.0350797110084
0.1095,0.0938930307811,0.0351003416088
0.1096,0.093913615551,0.035120920697
0.1097,0.0939341489256,0.0351414484018
0.1098,0.0939546310333,0.0351619248514
0.1099,0.093975062002,0.0351823501739
0.11,0.0939954419594,0.0352027244967
0.1101,0.094015771033,0.0352230479474
0.1102,0.0940360493498,0.0352433206529
0.1103,0.0940562770365,0.03526354274
0.1104,0.0940764542195,0.0352837143349
0.1105,0.094096581025,0.0353038355639
0.1106,0.0941166575786,0.0353239065526
0.1107,0.094136684006,0.0353439274265
0.1108,0.0941566604322,0.0353638983107
0.1109,0.0941765869822,0.03538381933
0.111,0.0941964637804,0.035403690609
0.1111,0.094216290951,0.0354235122718
0.1112,0.0942360686181,0.0354432844424
0.1113,0.0942557969051,0.0354630072443
0.1114,0.0942754759354,0.0354826808007
0.1115,0.094295105832,0.0355023052347
0.1116,0.0943146867176,0.0355218806688
0.1117,0.0943342187145,0.0355414072255
0.1118,0.0943537019448,0.0355608850268
0.1119,0.0943731365303,0.0355803141943
0.112,0.0943925225924,0.0355996948496
0.1121,0.0944118602524,0.0356190271138
0.1122,0.0944311496309,0.0356383111077
0.1123,0.0944503908487,0.0356575469518
0.1124,0.0944695840259,0.0356767347663
0.1125,0.0944887292826,0.0356958746712
0.1126,0.0945078267383,0.0357149667861
0.1127,0.0945268765124,0.0357340112303
0.1128,0.094545878724,0.0357530081229
0.1129,0.0945648334918,0.0357719575825
0.113,0.0945837409344,0.0357908597277
0.1131,0.0946026011698,0.0358097146765
0.1132,0.0946214143159,0.0358285225468
0.1133,0.0946401804903,0.0358472834561
0.1134,0.0946588998104,0.0358659975218
0.1135,0.094677572393,0.0358846648607
0.1136,0.0946961983549,0.0359032855895
0.1137,0.0947147778125,0.0359218598247
0.1138,0.0947333108819,0.0359403876823
0.1139,0.094751797679,0.035958869278
0.114,0.0947702383192,0.0359773047275
0.1141,0.0947886329178,0.0359956941459
0.1142,0.0948069815899,0.0360140376482
0.1143,0.0948252844499,0.0360323353489
0.1144,0.0948435416125,0.0360505873626
0.1145,0.0948617531916,0.0360687938032
0.1146,0.094879919301,0.0360869547846
0.1147,0.0948980400543,0.0361050704202
0.1148,0.0949161155648,0.0361231408232
0.1149,0.0949341459454,0.0361411661067
0.115,0.0949521313088,0.0361591463832
0.1151,0.0949700717674,0.0361770817652
0.1152,0.0949879674334,0.0361949723648
0.1153,0.0950058184185,0.0362128182936
0.1154,0.0950236248343,0.0362306196634
0.1155,0.0950413867921,0.0362483765854
0.1156,0.095059104403,0.0362660891704
0.1157,0.0950767777776,0.0362837575293
0.1158,0.0950944070265,0.0363013817725
0.1159,0.0951119922597,0.0363189620101
0.116,0.0951295335872,0.036336498352
0.1161,0.0951470311186,0.0363539909077
0.1162,0.0951644849632,0.0363714397867
0.1163,0.0951818952303,0.036388845098
0.1164,0.0951992620284,0.0364062069503
0.1165,0.0952165854663,0.0364235254522
0.1166,0.0952338656521,0.036440800712
0.1167,0.0952511026939,0.0364580328375
0.1168,0.0952682966994,0.0364752219365
0.1169,0.095285447776,0.0364923681164
0.117,0.0953025560309,0.0365094714844
0.1171,0.0953196215711,0.0365265321474
0.1172,0.0953366445032,0.0365435502119
0.1173,0.0953536249335,0.0365605257845
0.1174,0.0953705629683,0.0365774589711
0.1175,0.0953874587133,0.0365943498776
0.1176,0.0954043122743,0.0366111986096
0.1177,0.0954211237563,0.0366280052724
0.1178,0.0954378932647,0.036644769971
0.1179,0.0954546209041,0.0366614928101
0.118,0.0954713067791,0.0366781738944
0.1181,0.095487950994,0.0366948133281
0.1182,0.0955045536528,0.0367114112151
0.1183,0.0955211148593,0.0367279676592
0.1184,0.0955376347169,0.0367444827639
0.1185,0.0955541133289,0.0367609566324
0.1186,0.0955705507983,0.0367773893677
0.1187,0.0955869472279,0.0367937810724
0.1188,0.09560330272,0.036810131849
0.1189,0.0956196173769,0.0368264417998
0.119,0.0956358913007,0.0368427110266
0.1191,0.0956521245928,0.0368589396311
0.1192,0.095668317355,0.0368751277147
0.1193,0.0956844696882,0.0368912753787
0.1194,0.0957005816935,0.036907382724
0.1195,0.0957166534716,0.0369234498512
0.1196,0.0957326851229,0.0369394768607
0.1197,0.0957486767476,0.0369554638528
0.1198,0.0957646284456,0.0369714109272
0.1199,0.0957805403167,0.0369873181838
0.12,0.0957964124602,0.0370031857219
0.1201,0.0958122449754,0.0370190136407
0.1202,0.0958280379612,0.0370348020391
0.1203,0.0958437915164,0.0370505510158
0.1204,0.0958595057393,0.0370662606693
0.1205,0.0958751807282,0.0370819310976
0.1206,0.0958908165811,0.0370975623988
0.1207,0.0959064133956,0.0371131546706
0.1208,0.0959219712692,0.0371287080103
0.1209,0.0959374902992,0.0371442225153
0.121,0.0959529705825,0.0371596982824
0.1211,0.095968412216,0.0371751354084
0.1212,0.095983815296,0.0371905339899
