time,soma
0.5322,-0.0545245228173
0.5323,-0.0544713537966
0.5324,-0.0544182367488
0.5325,-0.0543651596028
0.5326,-0.0543121093616
0.5327,-0.0542590734076
0.5328,-0.0542060380334
0.5329,-0.0541529899756
0.533,-0.0540999147357
0.5331,-0.0540467983029
0.5332,-0.0539936253057
0.5333,-0.0539403808216
0.5334,-0.0538870486095
0.5335,-0.0538336125792
0.5336,-0.053780055658
0.5337,-0.0537263603897
0.5338,-0.0536725087124
0.5339,-0.0536184816186
0.534,-0.0535642598416
0.5341,-0.0535098226952
0.5342,-0.0534551494605
0.5343,-0.0534002176542
0.5344,-0.0533450048331
0.5345,-0.0532894864568
0.5346,-0.0532336378573
0.5347,-0.0531774324543
0.5348,-0.0531208427663
0.5349,-0.0530638400063
0.535,-0.053006393384
0.5351,-0.0529484713109
0.5352,-0.0528900395221
0.5353,-0.0528310628381
0.5354,-0.0527715032487
0.5355,-0.0527113208078
0.5356,-0.052650473419
0.5357,-0.0525889157188
0.5358,-0.0525266002913
0.5359,-0.0524634759233
0.536,-0.0523994880215
0.5361,-0.0523345787967
0.5362,-0.0522686855541
0.5363,-0.0522017414309
0.5364,-0.0521336747683
0.5365,-0.0520644078523
0.5366,-0.0519938569837
0.5367,-0.0519219320207
0.5368,-0.0518485347105
0.5369,-0.0517735583711
0.537,-0.0516968871048
0.5371,-0.0516183943755
0.5372,-0.0515379414278
0.5373,-0.051455376051
0.5374,-0.0513705307081
0.5375,-0.051283220602
0.5376,-0.0511932410864
0.5377,-0.0511003647508
0.5378,-0.0510043379894
0.5379,-0.0509048770519
0.538,-0.0508016632165
0.5381,-0.0506943369187
0.5382,-0.0505824907155
0.5383,-0.0504656606243
0.5384,-0.050343315747
0.5385,-0.0502148445951
0.5386,-0.0500795397451
0.5387,-0.0499365772482
0.5388,-0.0497849887572
0.5389,-0.0496236311227
0.539,-0.0494511384984
0.5391,-0.0492658691271
0.5392,-0.0490658254931
0.5393,-0.0488485503938
0.5394,-0.0486109827823
0.5395,-0.0483492545702
0.5396,-0.0480583952133
0.5397,-0.0477319018885
0.5398,-0.047361080155
0.5399,-0.0469340161207
0.54,-0.0464339002538
0.5401,-0.045836174378
0.5402,-0.0451034366868
0.5403,-0.0441757207407
0.5404,-0.042950493348
0.5405,-0.0412371555117
0.5406,-0.0386415917524
0.5407,-0.0342211804239
0.5408,-0.0253167865346
0.5409,-0.00534872487818
0.541,0.0189908777268
0.5411,0.028148945887
0.5412,0.0274797010274
0.5413,0.0221476963502
0.5414,0.0146878363536
0.5415,0.00636492831203
0.5416,-0.00201293109309
0.5417,-0.0100277347168
0.5418,-0.01744489613
0.5419,-0.0244374646398
0.542,-0.0313376273944
0.5421,-0.0381595566576
0.5422,-0.044473625121
0.5423,-0.0497787245465
0.5424,-0.0537076662407
0.5425,-0.0563336815851
0.5426,-0.0579988675118
0.5427,-0.0590346888914
0.5428,-0.0596786441277
0.5429,-0.0600824315494
0.543,-0.0603387343255
0.5431,-0.0605034780462
0.5432,-0.0606104143338
0.5433,-0.0606799861322
0.5434,-0.0607246285335
0.5435,-0.0607519461375
0.5436,-0.0607666281904
0.5437,-0.0607716065413
0.5438,-0.0607687559019
0.5439,-0.0607593162364
0.544,-0.0607441463378
0.5441,-0.0607238751263
0.5442,-0.0606989912686
0.5443,-0.0606698958389
0.5444,-0.0606369330836
0.5445,-0.0606004083087
0.5446,-0.060560598212
0.5447,-0.0605177569871
0.5448,-0.0604721200548
0.5449,-0.0604239063069
0.545,-0.0603733198253
0.5451,-0.0603205509879
0.5452,-0.0602657775909
0.5453,-0.0602091656119
0.5454,-0.0601508701276
0.5455,-0.0600910359545
0.5456,-0.060029798437
0.5457,-0.0599672840689
0.5458,-0.0599036110659
0.5459,-0.0598388900337
0.546,-0.0597732243891
0.5461,-0.0597067108893
0.5462,-0.0596394401388
0.5463,-0.059571496897
0.5464,-0.059502960499
0.5465,-0.0594339052727
0.5466,-0.0593644007412
0.5467,-0.0592945119603
0.5468,-0.0592242998666
0.5469,-0.0591538214202
0.547,-0.0590831298696
0.5471,-0.059012274993
0.5472,-0.0589413032989
0.5473,-0.0588702581503
0.5474,-0.0587991799681
0.5475,-0.0587281064716
0.5476,-0.0586570726915
0.5477,-0.0585861111802
0.5478,-0.0585152521878
0.5479,-0.0584445237368
0.548,-0.0583739517095
0.5481,-0.0583035599921
0.5482,-0.0582333706624
0.5483,-0.0581634039272
0.5484,-0.0580936782794
0.5485,-0.0580242107199
0.5486,-0.0579550166592
0.5487,-0.0578861100449
0.5488,-0.0578175035254
0.5489,-0.0577492084566
0.549,-0.0576812349109
0.5491,-0.0576135918524
0.5492,-0.0575462872013
0.5493,-0.0574793277462
0.5494,-0.0574127193466
0.5495,-0.0573464670099
0.5496,-0.0572805747481
0.5497,-0.0572150458198
0.5498,-0.0571498827668
0.5499,-0.0570850872563
0.55,-0.0570206603801
0.5501,-0.056956602588
0.5502,-0.0568929135721
0.5503,-0.0568295926452
0.5504,-0.0567666384554
0.5505,-0.0567040490534
0.5506,-0.0566418222433
0.5507,-0.0565799551446
0.5508,-0.0565184445444
0.5509,-0.0564572869126
0.551,-0.0563964780915
0.5511,-0.0563360138618
0.5512,-0.0562758893991
0.5513,-0.0562160996478
0.5514,-0.0561566393867
0.5515,-0.0560975028176
0.5516,-0.056038684212
0.5517,-0.0559801772516
0.5518,-0.0559219755361
0.5519,-0.0558640725051
0.552,-0.0558064610955
0.5521,-0.0557491344047
0.5522,-0.0556920849192
0.5523,-0.055635305286
0.5524,-0.0555787877002
0.5525,-0.0555225242203
0.5526,-0.0554665068968
0.5527,-0.055410727231
0.5528,-0.055355177003
0.5529,-0.0552998473284
0.553,-0.0552447296612
0.5531,-0.0551898147375
0.5532,-0.0551350935743
0.5533,-0.0550805567341
0.5534,-0.0550261946645
0.5535,-0.0549719977705
0.5536,-0.0549179559129
0.5537,-0.0548640592389
0.5538,-0.0548102971484
0.5539,-0.0547566594501
0.554,-0.0547031350787
0.5541,-0.0546497134358
0.5542,-0.0545963829503
0.5543,-0.0545431325622
0.5544,-0.0544899502131
0.5545,-0.0544368242271
0.5546,-0.0543837421516
0.5547,-0.054330691567
0.5548,-0.0542776595919
0.5549,-0.054224632974
0.555,-0.0541715983131
0.5551,-0.0541185414438
0.5552,-0.0540654483473
0.5553,-0.0540123039286
0.5554,-0.0539590933749
0.5555,-0.0539058006324
0.5556,-0.0538524099611
0.5557,-0.0537989041976
0.5558,-0.0537452665297
0.5559,-0.0536914785745
0.556,-0.0536375221767
0.5561,-0.0535833777273
0.5562,-0.0535290253973
0.5563,-0.0534744443278
0.5564,-0.0534196127179
0.5565,-0.0533645081751
0.5566,-0.0533091066941
0.5567,-0.0532533840217
0.5568,-0.0531973138146
0.5569,-0.0531408695308
0.557,-0.0530840222225
0.5571,-0.0530267423358
0.5572,-0.05296899834
0.5573,-0.0529107569355
0.5574,-0.0528519834824
0.5575,-0.0527926405811
0.5576,-0.0527326896512
0.5577,-0.0526720888406
0.5578,-0.0526107941875
0.5579,-0.0525487591222
0.558,-0.0524859334518
0.5581,-0.0524222643709
0.5582,-0.0523576949855
0.5583,-0.0522921642123
0.5584,-0.0522256072793
0.5585,-0.0521579538712
0.5586,-0.0520891283861
0.5587,-0.05201904982
0.5588,-0.051947630095
0.5589,-0.0518747737998
0.559,-0.0518003776913
0.5591,-0.0517243293838
0.5592,-0.0516465060269
0.5593,-0.0515667733105
0.5594,-0.0514849841512
0.5595,-0.0514009768979
0.5596,-0.0513145731458
0.5597,-0.0512255755351
0.5598,-0.0511337651166
0.5599,-0.0510388981457
0.56,-0.0509407022088
0.5601,-0.0508388716779
0.5602,-0.050733062254
0.5603,-0.0506228844512
0.5604,-0.0505078956581
0.5605,-0.0503875902854
0.5606,-0.0502613876773
0.5607,-0.0501286168552
0.5608,-0.0499884972419
0.5609,-0.049840116797
0.561,-0.0496823979504
0.5611,-0.0495140619711
0.5612,-0.0493335721545
0.5613,-0.0491390685598
0.5614,-0.0489282730227
0.5615,-0.048698360471
0.5616,-0.0484457794797
0.5617,-0.0481659941786
0.5618,-0.0478531115253
0.5619,-0.0474993159504
0.562,-0.0470939967015
0.5621,-0.046622343914
0.5622,-0.046063006244
0.5623,-0.0453839775808
0.5624,-0.044534941726
0.5625,-0.0434319733103
0.5626,-0.0419240336358
0.5627,-0.0397115132102
0.5628,-0.0361175156224
0.5629,-0.0293357075739
0.563,-0.014192307653
0.5631,0.0117834495582
0.5632,0.026422764596
0.5633,0.028470845142
0.5634,0.0243992783706
0.5635,0.0175199943763
0.5636,0.00939073749889
0.5637,0.000968108409779
0.5638,-0.00720849088599
0.5639,-0.0148458607721
0.564,-0.0219507315849
0.5641,-0.0288582837496
0.5642,-0.0357410790091
0.5643,-0.0423004623694
0.5644,-0.0480235664045
0.5645,-0.0524643643436
0.5646,-0.0555246118123
0.5647,-0.0574924247197
0.5648,-0.0587214476888
0.5649,-0.0594845784653
0.565,-0.059961379294
0.5651,-0.0602627190919
0.5652,-0.0604556330576
0.5653,-0.0605805414888
0.5654,-0.0606618903133
0.5655,-0.0607145257234
0.5656,-0.0607475078729
0.5657,-0.0607664048946
0.5658,-0.0607746788343
0.5659,-0.0607745238768
0.566,-0.06076737254
0.5661,-0.0607542000922
0.5662,-0.0607357065942
0.5663,-0.0607124250105
0.5664,-0.0606847849295
0.5665,-0.0606531498234
